# x  OriginalData  Fit  Background  peak0  peak1  peak2
4.229999999999999716e+01 2.300000000000000000e+01 2.682004549500610580e+01 2.415943814299342307e+01 2.361235770416115098e+00 2.616363647307325402e-01 3.773521686583177631e-02
4.232000000000000028e+01 3.100000000000000000e+01 2.686443226236284687e+01 2.418456132474264564e+01 2.379661316496945567e+00 2.623842432592390916e-01 3.782537786401695551e-02
4.234000000000000341e+01 1.300000000000000000e+01 2.690897917611079038e+01 2.420962432370481565e+01 2.398303656315853960e+00 2.631353336571818913e-01 3.791586243293827707e-02
4.235999999999999943e+01 2.300000000000000000e+01 2.695368967507320690e+01 2.423462713987987627e+01 2.417166208724165433e+00 2.638896543461589084e-01 3.800667212300657544e-02
4.238000000000000256e+01 1.900000000000000000e+01 2.699856726596459922e+01 2.425956977326785591e+01 2.436252460322760438e+00 2.646472238800540722e-01 3.809780849393140656e-02
4.239999999999999858e+01 2.200000000000000000e+01 2.704361552501133303e+01 2.428445222386872615e+01 2.455565967081638323e+00 2.654080609461771934e-01 3.818927311478801517e-02
4.242000000000000171e+01 2.100000000000000000e+01 2.708883809961803735e+01 2.430927449168254384e+01 2.475110356004991630e+00 2.661721843664198728e-01 3.828106756408505146e-02
4.243999999999999773e+01 2.600000000000000000e+01 2.713423871008052757e+01 2.433403657670922371e+01 2.494889326843049648e+00 2.669396130984181825e-01 3.837319342983255138e-02
4.246000000000000085e+01 3.300000000000000000e+01 2.717982115134761401e+01 2.435873847894885103e+01 2.514906653852422735e+00 2.677103662367309456e-01 3.846565230961080523e-02
4.247999999999999687e+01 3.000000000000000000e+01 2.722558929483230727e+01 2.438338019840134052e+01 2.535166187606300081e+00 2.684844630140271748e-01 3.855844581063953141e-02
4.250000000000000000e+01 2.400000000000000000e+01 2.727154709027526280e+01 2.440796173506677746e+01 2.555671856856346569e+00 2.692619228022881672e-01 3.865157554984797322e-02
4.252000000000000313e+01 2.900000000000000000e+01 2.731769856766082327e+01 2.443248308894507659e+01 2.576427670447781981e+00 2.700427651140192009e-01 3.874504315394510651e-02
4.253999999999999915e+01 2.700000000000000000e+01 2.736404783918886352e+01 2.445694426003632316e+01 2.597437719289571234e+00 2.708270096034747221e-01 3.883885025949086744e-02
4.256000000000000227e+01 1.800000000000000000e+01 2.741059910130277899e+01 2.448134524834046033e+01 2.618706178381451810e+00 2.716146760678978533e-01 3.893299851296797703e-02
4.257999999999999829e+01 2.800000000000000000e+01 2.745735663677677252e+01 2.450568605385751653e+01 2.640237308899636925e+00 2.724057844487683400e-01 3.902748957085391823e-02
4.260000000000000142e+01 2.000000000000000000e+01 2.750432481686358344e+01 2.452996667658749175e+01 2.662035460343329163e+00 2.732003548330677045e-01 3.912232509969415517e-02
4.261999999999999744e+01 1.900000000000000000e+01 2.755150810350490076e+01 2.455418711653035757e+01 2.684105072743816489e+00 2.739984074545535608e-01 3.921750677617535236e-02
4.264000000000000057e+01 3.300000000000000000e+01 2.759891105160694025e+01 2.457834737368614242e+01 2.706450678938546073e+00 2.747999626950506924e-01 3.931303628719991228e-02
4.265999999999999659e+01 2.900000000000000000e+01 2.764653831138257090e+01 2.460244744805478945e+01 2.729076906912070388e+00 2.756050410857514565e-01 3.940891532996036034e-02
4.267999999999999972e+01 2.900000000000000000e+01 2.769439463076337660e+01 2.462648733963641234e+01 2.751988482206418229e+00 2.764136633085331196e-01 3.950514561201515923e-02
4.270000000000000284e+01 2.900000000000000000e+01 2.774248485788256247e+01 2.465046704843092584e+01 2.775190230402985847e+00 2.772258501972864053e-01 3.960172885136446774e-02
4.271999999999999886e+01 1.700000000000000000e+01 2.779081394363268487e+01 2.467438657443830152e+01 2.798687079678597645e+00 2.780416227392583650e-01 3.969866677652700293e-02
4.274000000000000199e+01 2.500000000000000000e+01 2.783938694429989269e+01 2.469824591765865307e+01 2.822484063438211344e+00 2.788610020764102360e-01 3.979596112661754059e-02
4.275999999999999801e+01 2.200000000000000000e+01 2.788820902427691095e+01 2.472204507809189522e+01 2.846586323026802479e+00 2.796840095067865128e-01 3.989361365142471416e-02
4.278000000000000114e+01 1.800000000000000000e+01 2.793728545885879555e+01 2.474578405573799955e+01 2.870999110523404063e+00 2.805106664859025045e-01 3.999162611149004176e-02
4.279999999999999716e+01 1.500000000000000000e+01 2.798662163712326034e+01 2.476946285059705133e+01 2.895727791619880698e+00 2.813409946281416607e-01 4.009000027818696715e-02
4.282000000000000028e+01 2.600000000000000000e+01 2.803622306489860705e+01 2.479308146266896529e+01 2.920777848587673642e+00 2.821750157081711063e-01 4.018873793380141335e-02
4.284000000000000341e+01 2.200000000000000000e+01 2.808609536782315885e+01 2.481663989195385511e+01 2.946154883335321717e+00 2.830127516623688333e-01 4.028784087161204480e-02
4.285999999999999943e+01 2.200000000000000000e+01 2.813624429449806641e+01 2.484013813845160712e+01 2.971864620560217940e+00 2.838542245902684891e-01 4.038731089597211166e-02
4.288000000000000256e+01 2.100000000000000000e+01 2.818667571973847785e+01 2.486357620216227815e+01 2.997912910997786451e+00 2.846994567560182099e-01 4.048714982239157850e-02
4.289999999999999858e+01 2.100000000000000000e+01 2.823739564792480650e+01 2.488695408308583978e+01 3.024305734771496557e+00 2.855484705898528319e-01 4.058735947761987067e-02
4.292000000000000171e+01 3.200000000000000000e+01 2.828841021645923703e+01 2.491027178122237729e+01 3.051049204847544161e+00 2.864012886895860865e-01 4.068794169972965447e-02
4.293999999999999773e+01 2.700000000000000000e+01 2.833972569932966579e+01 2.493352929657172012e+01 3.078149570597634721e+00 2.872579338221121770e-01 4.078889833820104754e-02
4.296000000000000085e+01 2.700000000000000000e+01 2.839134851078713240e+01 2.495672662913409567e+01 3.105613221474102570e+00 2.881184289249293373e-01 4.089023125400689102e-02
4.297999999999999687e+01 2.400000000000000000e+01 2.844328520913774483e+01 2.497986377890927656e+01 3.133446690801093393e+00 2.889827971076740498e-01 4.099194231969822272e-02
4.300000000000000000e+01 2.900000000000000000e+01 2.849554250065696337e+01 2.500294074589740490e+01 3.161656659686389315e+00 2.898510616536768003e-01 4.109403341949131871e-02
4.302000000000000313e+01 3.000000000000000000e+01 2.854812724362721710e+01 2.502595753009842383e+01 3.190249961057911587e+00 2.907232460215285474e-01 4.119650644935457517e-02
4.303999999999999915e+01 2.000000000000000000e+01 2.860104645250595468e+01 2.504891413151239021e+01 3.219233583829796963e+00 2.915993738466680640e-01 4.129936331709679886e-02
4.306000000000000227e+01 2.600000000000000000e+01 2.865430730222733757e+01 2.507181055013921878e+01 3.248614677202678713e+00 2.924794689429848216e-01 4.140260594245613601e-02
4.307999999999999829e+01 2.600000000000000000e+01 2.870791713264365441e+01 2.509464678597896636e+01 3.278400555103060388e+00 2.933635553044366406e-01 4.150623625718951465e-02
4.310000000000000142e+01 3.300000000000000000e+01 2.876188345311068062e+01 2.511742283903160455e+01 3.308598700767224177e+00 2.942516571066894349e-01 4.161025620516330820e-02
4.311999999999999744e+01 2.800000000000000000e+01 2.881621394722317220e+01 2.514013870929721861e+01 3.339216771474742274e+00 2.951437987087680015e-01 4.171466774244424192e-02
4.314000000000000057e+01 2.400000000000000000e+01 2.887091647770538216e+01 2.516279439677569485e+01 3.370262603437564231e+00 2.960400046547307928e-01 4.181947283739181204e-02
4.315999999999999659e+01 3.600000000000000000e+01 2.892599909146336756e+01 2.518538990146706169e+01 3.401744216850201230e+00 2.969402996753569002e-01 4.192467347075067019e-02
4.317999999999999972e+01 2.300000000000000000e+01 2.898147002480448009e+01 2.520792522337137598e+01 3.433669821107502518e+00 2.978447086898557972e-01 4.203027163574472175e-02
4.320000000000000284e+01 3.500000000000000000e+01 2.903733770883037479e+01 2.523040036248860929e+01 3.466047820196002327e+00 2.987532568075915163e-01 4.213626933817125886e-02
4.321999999999999886e+01 1.700000000000000000e+01 2.909361077501085191e+01 2.525281531881867636e+01 3.498886818265851240e+00 2.996659693298274196e-01 4.224266859649637024e-02
4.324000000000000199e+01 3.900000000000000000e+01 2.915029806094527842e+01 2.527517009236171930e+01 3.532195625390115890e+00 3.005828717514900661e-01 4.234947144195134322e-02
4.325999999999999801e+01 2.800000000000000000e+01 2.920740861631785990e+01 2.529746468311768126e+01 3.565983263518599067e+00 3.015039897629497312e-01 4.245667991862922541e-02
4.328000000000000114e+01 3.400000000000000000e+01 2.926495170905592147e+01 2.531969909108647698e+01 3.600258972634037935e+00 3.024293492518228543e-01 4.256429608358313493e-02
4.329999999999999716e+01 2.900000000000000000e+01 2.932293683169817911e+01 2.534187331626824857e+01 3.635032217118217446e+00 3.033589763047908616e-01 4.267232200692470945e-02
4.332000000000000028e+01 2.600000000000000000e+01 2.938137370798088099e+01 2.536398735866288234e+01 3.670312692336634708e+00 3.042928972094425255e-01 4.278075977192390827e-02
4.334000000000000341e+01 4.300000000000000000e+01 2.944027229965163173e+01 2.538604121827043514e+01 3.706110331449957052e+00 3.052311384561314789e-01 4.288961147510939043e-02
4.335999999999999943e+01 2.900000000000000000e+01 2.949964281351870810e+01 2.540803489509090696e+01 3.742435312461572572e+00 3.061737267398578766e-01 4.299887922636993348e-02
4.338000000000000256e+01 2.900000000000000000e+01 2.955949570874606636e+01 2.542996838912429780e+01 3.779298065510540816e+00 3.071206889621697633e-01 4.310856514905697656e-02
4.339999999999999858e+01 2.800000000000000000e+01 2.961984170440335618e+01 2.545184170037055083e+01 3.816709280419637196e+00 3.080720522330810951e-01 4.321867138008741310e-02
4.342000000000000171e+01 2.100000000000000000e+01 2.968069178728195823e+01 2.547365482882980814e+01 3.854679914509083538e+00 3.090278438730174604e-01 4.332920007004831264e-02
4.343999999999999773e+01 4.200000000000000000e+01 2.974205721998625052e+01 2.549540777450184237e+01 3.893221200686328931e+00 3.099880914147757904e-01 4.344015338330137199e-02
4.346000000000000085e+01 3.800000000000000000e+01 2.980394954931405138e+01 2.551710053738690931e+01 3.932344655823541313e+00 3.109528226055121580e-01 4.355153349808956603e-02
4.347999999999999687e+01 2.900000000000000000e+01 2.986638061493432517e+01 2.553873311748481001e+01 3.972062089434127863e+00 3.119220654087450084e-01 4.366334260664357647e-02
4.350000000000000000e+01 2.000000000000000000e+01 2.992936255837835446e+01 2.556030551479562973e+01 4.012385612661047318e+00 3.128958480063861458e-01 4.377558291529024675e-02
4.352000000000000313e+01 2.800000000000000000e+01 2.999290783235403879e+01 2.558181772931934006e+01 4.053327647589346938e+00 3.138741988007887063e-01 4.388825664456115494e-02
4.353999999999999915e+01 2.300000000000000000e+01 3.005702921039889830e+01 2.560326976105599783e+01 4.094900936896779697e+00 3.148571464168210543e-01 4.400136602930253271e-02
4.356000000000000227e+01 2.400000000000000000e+01 3.012173979688474290e+01 2.562466161000554621e+01 4.137118553856445224e+00 3.158447197039634946e-01 4.411491331878648892e-02
4.357999999999999829e+01 2.700000000000000000e+01 3.018705303738939705e+01 2.564599327616801361e+01 4.179993912706139625e+00 3.168369477384248567e-01 4.422890077682245513e-02
4.360000000000000142e+01 2.600000000000000000e+01 3.025298272945073208e+01 2.566726475954334319e+01 4.223540779400231315e+00 3.178338598252872238e-01 4.434333068187053251e-02
4.361999999999999744e+01 2.200000000000000000e+01 3.031954303371933435e+01 2.568847606013164864e+01 4.267773282759862674e+00 3.188354855006683142e-01 4.445820532715508144e-02
4.364000000000000057e+01 2.600000000000000000e+01 3.038674848552651042e+01 2.570962717793284469e+01 4.312705926038968407e+00 3.198418545339153929e-01 4.457352702078003909e-02
4.365999999999999659e+01 2.400000000000000000e+01 3.045461400688598985e+01 2.573071811294690292e+01 4.358353598923425665e+00 3.208529969298149487e-01 4.468929808584452129e-02
4.367999999999999972e+01 3.800000000000000000e+01 3.052315491894795230e+01 2.575174886517393702e+01 4.404731589982621820e+00 3.218689429308347894e-01 4.480552086056039524e-02
4.370000000000000284e+01 2.100000000000000000e+01 3.059238695492406634e+01 2.577271943461386172e+01 4.451855599592449586e+00 3.228897230193850665e-01 4.492219769837001858e-02
4.371999999999999886e+01 4.000000000000000000e+01 3.066232627350566986e+01 2.579362982126664861e+01 4.499741753350845919e+00 3.239153679201078329e-01 4.503933096806560232e-02
4.374000000000000199e+01 4.000000000000000000e+01 3.073298947279569759e+01 2.581448002513238293e+01 4.548406616007214076e+00 3.249459086021919685e-01 4.515692305390974631e-02
4.375999999999999801e+01 3.200000000000000000e+01 3.080439360477681277e+01 2.583527004621103629e+01 4.597867205928309886e+00 3.259813762817108662e-01 4.527497635575642582e-02
4.378000000000000114e+01 3.400000000000000000e+01 3.087655619034049792e+01 2.585599988450255182e+01 4.648141010124779093e+00 3.270218024239912591e-01 4.539349328917402504e-02
4.379999999999999716e+01 3.500000000000000000e+01 3.094949523490147669e+01 2.587666954000701480e+01 4.699245999862888823e+00 3.280672187460035860e-01 4.551247628556852332e-02
4.382000000000000028e+01 2.900000000000000000e+01 3.102322924462365350e+01 2.589727901272433996e+01 4.751200646888221080e+00 3.291176572187832772e-01 4.563192779230866580e-02
4.384000000000000341e+01 2.400000000000000000e+01 3.109777724328579041e+01 2.591782830265461257e+01 4.804023940288451477e+00 3.301731500698761312e-01 4.575185027285170319e-02
4.385999999999999943e+01 3.100000000000000000e+01 3.117315878981514388e+01 2.593831740979777578e+01 4.857735404024685621e+00 3.312337297858123364e-01 4.587224620687047061e-02
4.388000000000000256e+01 3.000000000000000000e+01 3.124939399652052074e+01 2.595874633415385802e+01 4.912355115161671115e+00 3.322994291146107448e-01 4.599311809038191673e-02
4.389999999999999858e+01 2.700000000000000000e+01 3.132650354805586446e+01 2.597911507572283085e+01 4.967903722828851620e+00 3.333702810683061291e-01 4.611446843587620886e-02
4.392000000000000171e+01 3.100000000000000000e+01 3.140450872114923087e+01 2.599942363450477956e+01 5.024402467946489814e+00 3.344463189255110214e-01 4.623629977244783640e-02
4.393999999999999773e+01 3.400000000000000000e+01 3.148343140513130578e+01 2.601967201049953360e+01 5.081873203751844592e+00 3.355275762340008683e-01 4.635861464592699183e-02
4.396000000000000085e+01 3.500000000000000000e+01 3.156329412330306639e+01 2.603986020370729193e+01 5.140338417163428097e+00 3.366140868133349895e-01 4.648141561901310281e-02
4.397999999999999687e+01 2.700000000000000000e+01 3.164412005517895210e+01 2.605998821412788402e+01 5.199821251022158641e+00 3.377058847574992417e-01 4.660470527140887081e-02
4.400000000000000000e+01 3.200000000000000000e+01 3.172593305965052934e+01 2.608005604176142356e+01 5.260345527251562459e+00 3.388030044375875405e-01 4.672848619995604441e-02
4.402000000000000313e+01 3.900000000000000000e+01 3.180875769911128970e+01 2.610006368660785370e+01 5.321935770980158686e+00 3.399054805045061411e-01 4.685276101877219879e-02
4.403999999999999915e+01 2.900000000000000000e+01 3.189261926459094099e+01 2.612001114866720286e+01 5.384617235672637392e+00 3.410133478917139471e-01 4.697753235938872257e-02
4.406000000000000227e+01 3.000000000000000000e+01 3.197754380194662360e+01 2.613989842793944263e+01 5.448415929318292328e+00 3.421266418179935709e-01 4.710280287089060186e-02
4.407999999999999829e+01 4.000000000000000000e+01 3.206355813916267294e+01 2.615972552442462984e+01 5.513358641727741372e+00 3.432453977902500952e-01 4.722857522005671077e-02
4.410000000000000142e+01 2.800000000000000000e+01 3.215068991481316374e+01 2.617949243812267923e+01 5.579472972992634006e+00 3.443696516063481927e-01 4.735485209150217673e-02
4.411999999999999744e+01 2.300000000000000000e+01 3.223896760774421466e+01 2.619919916903367607e+01 5.646787363164745166e+00 3.454994393579758349e-01 4.748163618782154372e-02
4.414000000000000057e+01 2.600000000000000000e+01 3.232842056803633568e+01 2.621884571715756351e+01 5.715331123215492859e+00 3.466347974335464155e-01 4.760893022973367028e-02
